timestamp,acc_x,acc_y,acc_z
77.726699398,0.0288,0.7309,0.8919
77.729378044,0.0261,0.7363,0.8924
77.732157106,0.0232,0.7417,0.8951
77.734417367,0.0213,0.7451,0.8971
77.7382582,0.0195,0.7502,0.8995
77.738914554,0.0164,0.7554,0.9017
77.742517471,0.0127,0.7585,0.9024
77.743672887,0.0103,0.7617,0.9066
77.745795856,0.0083,0.7661,0.9142
77.747978304,0.0088,0.7686,0.9210
77.751274762,0.0098,0.7712,0.9305
77.752968044,0.0071,0.7756,0.9418
77.755258096,0.0042,0.7803,0.9513
77.757963044,0.0000,0.7859,0.9567
77.760362887,-0.0049,0.7915,0.9601
77.76320695,-0.0093,0.7976,0.9620
77.766048252,-0.0154,0.8028,0.9608
77.768074137,-0.0217,0.8089,0.9581
77.770568044,-0.0257,0.8147,0.9559
77.773121429,-0.0286,0.8177,0.9532
77.775700387,-0.0325,0.8189,0.9486
77.777385492,-0.0352,0.8196,0.9427
77.780559658,-0.0369,0.8199,0.9374
77.782432106,-0.0398,0.8208,0.9325
77.7850432,-0.0420,0.8218,0.9310
77.791315596,-0.0435,0.8218,0.9295
77.792040023,-0.0435,0.8216,0.9313
77.792362887,-0.0428,0.8206,0.9359
77.798171533,-0.0430,0.8203,0.9401
77.798928512,-0.0413,0.8191,0.9440
77.799263408,-0.0396,0.8184,0.9466
77.801268512,-0.0369,0.8184,0.9508
77.815499137,-0.0320,0.8169,0.9552
77.816951169,-0.0266,0.8155,0.9593
77.817350648,-0.0205,0.8125,0.9628
77.817730856,-0.0125,0.8101,0.9637
77.818459658,-0.0037,0.8079,0.9635
77.818833096,0.0049,0.8045,0.9628
77.819770387,0.0137,0.8013,0.9598
77.820220856,0.0210,0.7974,0.9564
77.823936533,0.0269,0.7930,0.9537
77.825797523,0.0352,0.7886,0.9513
77.827389554,0.0435,0.7842,0.9510
77.829350127,0.0493,0.7798,0.9501
77.832044867,0.0562,0.7754,0.9498
77.83501846,0.0628,0.7708,0.9518
77.837367314,0.0689,0.7661,0.9550
77.839938981,0.0760,0.7602,0.9574
77.84251846,0.0840,0.7549,0.9608
77.844465908,0.0911,0.7507,0.9662
77.846117523,0.0970,0.7453,0.9706
77.850072471,0.1028,0.7390,0.9738
77.852044189,0.1080,0.7334,0.9730
77.855918564,0.1119,0.7287,0.9721
77.857642367,0.1168,0.7246,0.9723
77.859993044,0.1243,0.7190,0.9750
77.861629346,0.1305,0.7102,0.9799
77.863884294,0.1366,0.6999,0.9845
77.866246117,0.1402,0.6896,0.9892
77.868551898,0.1405,0.6779,0.9921
77.874785648,0.1419,0.6667,0.9957
77.875540075,0.1456,0.6552,1.0021
77.875890804,0.1473,0.6452,1.0097
77.877863512,0.1498,0.6379,1.0177
77.879782314,0.1546,0.6278,1.0253
77.882469867,0.1593,0.6168,1.0321
77.885022158,0.1632,0.6054,1.0390
77.912040752,0.1661,0.5929,1.0463
77.913256794,0.1705,0.5822,1.0554
77.913654294,0.1766,0.5714,1.0632
77.913985179,0.1808,0.5633,1.0683
77.914305804,0.1842,0.5550,1.0703
77.914609137,0.1869,0.5462,1.0700
77.914927991,0.1888,0.5379,1.0720
77.915241846,0.1927,0.5301,1.0739
77.91555945,0.1976,0.5223,1.0749
77.915875596,0.2001,0.5118,1.0744
77.916194189,0.2008,0.4996,1.0676
77.916506585,0.2006,0.4881,1.0576
77.916816169,0.2001,0.4805,1.0497
77.919258564,0.2006,0.4754,1.0419
77.921752002,0.2013,0.4720,1.0343
77.92383695,0.1996,0.4710,1.0260
77.926391377,0.1976,0.4708,1.0136
77.928017106,0.1940,0.4708,0.9999
77.930507314,0.1896,0.4705,0.9833
77.933945439,0.1866,0.4720,0.9601
77.938419033,0.1825,0.4752,0.9374
77.939655856,0.1778,0.4788,0.9137
77.939985387,0.1735,0.4822,0.8878
77.943447002,0.1671,0.4844,0.8611
77.945395648,0.1585,0.4879,0.8326
77.947897106,0.1500,0.4898,0.8050
77.949477679,0.1422,0.4923,0.7776
77.952825283,0.1322,0.4962,0.7507
77.955547419,0.1214,0.4984,0.7268
77.957931116,0.1124,0.5008,0.7002
77.959966377,0.1041,0.5028,0.6738
77.962825075,0.0965,0.5028,0.6493
77.964970804,0.0867,0.5042,0.6254
77.967344814,0.0762,0.5086,0.6037
77.972585023,0.0682,0.5116,0.5844
77.973412471,0.0611,0.5135,0.5680
77.973969762,0.0559,0.5201,0.5548
77.976455127,0.0528,0.5269,0.5409
77.979040908,0.0501,0.5333,0.5291
77.981650439,0.0489,0.5414,0.5206
77.983800283,0.0481,0.5494,0.5133
77.986213096,0.0459,0.5575,0.5074
77.992560439,0.0437,0.5648,0.5001
77.99351945,0.0442,0.5699,0.4920
77.993871377,0.0440,0.5726,0.4844
77.995542419,0.0430,0.5765,0.4771
77.997477991,0.0442,0.5812,0.4710
77.999872835,0.0459,0.5829,0.4676
78.003185908,0.0459,0.5834,0.4649
78.015996169,0.0437,0.5846,0.4607
78.017078148,0.0425,0.5863,0.4573
78.017307835,0.0418,0.5868,0.4551
78.017496637,0.0413,0.5853,0.4527
78.017674137,0.0406,0.5834,0.4510
78.017979814,0.0413,0.5809,0.4534
78.019470439,0.0454,0.5795,0.4561
78.02215596,0.0508,0.5792,0.4590
78.02368596,0.0540,0.5785,0.4637
78.029428252,0.0564,0.5780,0.4710
78.029830075,0.0589,0.5795,0.4788
78.031347991,0.0586,0.5804,0.4857
78.034185804,0.0589,0.5790,0.4925
78.0365457,0.0596,0.5795,0.4986
78.038849971,0.0596,0.5785,0.5052
78.041799971,0.0601,0.5768,0.5089
78.044376533,0.0599,0.5753,0.5116
78.046178356,0.0589,0.5709,0.5164
78.048285075,0.0577,0.5690,0.5196
78.051120387,0.0555,0.5677,0.5221
78.054985596,0.0518,0.5655,0.5221
78.055612419,0.0486,0.5624,0.5206
78.057872679,0.0454,0.5589,0.5216
78.060104294,0.0413,0.5575,0.5211
78.063044346,0.0374,0.5553,0.5196
78.065680231,0.0340,0.5528,0.5206
78.067953564,0.0308,0.5504,0.5211
78.069894919,0.0276,0.5480,0.5206
78.072421846,0.0249,0.5470,0.5225
78.075249189,0.0237,0.5465,0.5247
78.077201637,0.0244,0.5462,0.5257
78.080332939,0.0239,0.5467,0.5277
78.082110283,0.0232,0.5497,0.5299
78.084507523,0.0242,0.5516,0.5343
78.086442991,0.0264,0.5553,0.5382
78.093086898,0.0278,0.5611,0.5387
78.095907783,0.0276,0.5665,0.5409
78.103480127,0.0276,0.5719,0.5443
78.104442939,0.0288,0.5800,0.5467
78.107584554,0.0296,0.5873,0.5487
78.108279398,0.0283,0.5917,0.5492
78.108651169,0.0269,0.5975,0.5487
78.10894096,0.0264,0.6032,0.5472
78.109228512,0.0235,0.6081,0.5448
78.120551689,0.0191,0.6137,0.5418
78.121519658,0.0154,0.6193,0.5379
78.121847002,0.0112,0.6237,0.5348
78.122139658,0.0083,0.6288,0.5316
78.122419293,0.0046,0.6330,0.5279
78.122728304,-0.0005,0.6361,0.5245
78.12474096,-0.0049,0.6401,0.5204
78.127063043,-0.0073,0.6445,0.5182
78.129522158,-0.0103,0.6498,0.5177
78.13178471,-0.0134,0.6547,0.5182
78.134141377,-0.0159,0.6586,0.5191
78.137830596,-0.0178,0.6628,0.5225
78.139009606,-0.0173,0.6679,0.5282
78.145720856,-0.0161,0.6723,0.5340
78.146451793,-0.0144,0.6769,0.5423
78.146820283,-0.0144,0.6818,0.5497
78.148938981,-0.0171,0.6855,0.5546
78.151791585,-0.0200,0.6887,0.5604
78.154050439,-0.0232,0.6921,0.5653
78.156284606,-0.0237,0.6950,0.5677
78.159576377,-0.0235,0.6984,0.5690
78.160887262,-0.0237,0.7014,0.5717
78.162948877,-0.0220,0.7053,0.5765
78.166027158,-0.0198,0.7089,0.5826
78.168401793,-0.0171,0.7124,0.5897
78.171710439,-0.0144,0.7146,0.5961
78.173598877,-0.0134,0.7182,0.6044
78.175202575,-0.0132,0.7229,0.6127
78.177741116,-0.0139,0.7248,0.6200
78.180471689,-0.0156,0.7270,0.6264
78.182972783,-0.0151,0.7273,0.6322
78.185629814,-0.0137,0.7270,0.6354
78.190841221,-0.0112,0.7287,0.6374
78.191446429,-0.0093,0.7329,0.6415
78.191700127,-0.0076,0.7361,0.6464
78.193890023,-0.0034,0.7392,0.6528
78.197036221,0.0000,0.7431,0.6591
78.200235127,0.0039,0.7466,0.6620
78.202347314,0.0095,0.7502,0.6645
78.221650335,0.0127,0.7534,0.6696
78.2226957,0.0159,0.7578,0.6757
78.22302195,0.0191,0.7615,0.6813
78.223280908,0.0193,0.7622,0.6889
78.223533043,0.0173,0.7624,0.6972
78.223776481,0.0161,0.7617,0.7038
78.224012783,0.0159,0.7602,0.7116
78.224252523,0.0134,0.7580,0.7197
78.224493616,0.0090,0.7551,0.7275
78.224850075,0.0054,0.7529,0.7368
78.228207471,0.0024,0.7493,0.7453
78.230766325,0.0000,0.7456,0.7546
78.233278773,-0.0002,0.7427,0.7629
78.235500491,-0.0020,0.7402,0.7700
78.238011429,-0.0049,0.7400,0.7791
78.243696637,-0.0071,0.7405,0.7881
78.244166846,-0.0098,0.7419,0.7940
78.244517731,-0.0117,0.7436,0.7979
78.247131741,-0.0122,0.7453,0.8001
78.250374762,-0.0107,0.7483,0.8006
78.252412054,-0.0090,0.7529,0.8006
78.257362679,-0.0086,0.7600,0.7993
78.258390335,-0.0071,0.7664,0.7947
78.259198616,-0.0032,0.7725,0.7886
78.261564866,0.0000,0.7795,0.7830
78.264438252,0.0034,0.7869,0.7781
78.266797471,0.0054,0.7932,0.7754
78.270002523,0.0046,0.7984,0.7732
78.273549189,0.0044,0.8040,0.7690
78.274246741,0.0042,0.8086,0.7654
78.27594221,0.0034,0.8113,0.7627
78.279046846,0.0022,0.8137,0.7600
78.281510804,0.0010,0.8162,0.7580
78.283615387,-0.0002,0.8181,0.7595
78.286161689,-0.0027,0.8184,0.7622
78.29231471,-0.0046,0.8174,0.7649
78.293133668,-0.0056,0.8169,0.7681
78.293482054,-0.0064,0.8174,0.7690
78.295101846,-0.0073,0.8194,0.7693
78.29752471,-0.0083,0.8206,0.7722
78.308726273,-0.0083,0.8221,0.7749
78.309075908,-0.0076,0.8235,0.7764
78.309298616,-0.0071,0.8260,0.7786
78.309515908,-0.0071,0.8282,0.7808
78.309709398,-0.0076,0.8287,0.7822
78.312899293,-0.0083,0.8304,0.7861
78.31441721,-0.0071,0.8330,0.7920
78.31699346,-0.0046,0.8343,0.7988
78.319747679,-0.0034,0.8355,0.8074
78.32159971,-0.0042,0.8362,0.8164
78.324365335,-0.0056,0.8374,0.8262
78.326695596,-0.0083,0.8387,0.8345
78.32954596,-0.0125,0.8382,0.8406
78.331170908,-0.0164,0.8367,0.8467
78.333721064,-0.0235,0.8348,0.8523
78.336134189,-0.0288,0.8301,0.8575
78.338287418,-0.0327,0.8245,0.8619
78.341603356,-0.0354,0.8194,0.8677
78.343694814,-0.0369,0.8137,0.8746
78.345434762,-0.0415,0.8086,0.8800
78.34838195,-0.0447,0.8030,0.8844
78.351055127,-0.0464,0.7981,0.8853
78.35566872,-0.0496,0.7932,0.8841
78.356340543,-0.0533,0.7891,0.8853
78.358342106,-0.0555,0.7871,0.8856
78.3599857,-0.0559,0.7861,0.8831
78.362887366,-0.0567,0.7859,0.8812
78.365407158,-0.0569,0.7869,0.8804
78.367584762,-0.0569,0.7876,0.8804
78.370240543,-0.0574,0.7893,0.8795
78.372693043,-0.0584,0.7898,0.8782
78.375347106,-0.0599,0.7893,0.8770
78.376940179,-0.0601,0.7891,0.8758
78.380324762,-0.0608,0.7903,0.8734
78.381991064,-0.0594,0.7903,0.8714
78.384473512,-0.0572,0.7881,0.8716
78.387000283,-0.0552,0.7879,0.8721
78.393222991,-0.0523,0.7879,0.8724
78.393922418,-0.0503,0.7886,0.8729
78.394256898,-0.0476,0.7910,0.8748
78.395823825,-0.0442,0.7940,0.8751
78.398629866,-0.0393,0.7962,0.8731
78.401945491,-0.0337,0.7991,0.8707
78.435405491,-0.0283,0.8047,0.8665
78.43653122,-0.0220,0.8108,0.8604
78.436921481,-0.0156,0.8162,0.8531
78.437253304,-0.0093,0.8221,0.8460
78.437577366,-0.0037,0.8291,0.8377
78.438003095,0.0015,0.8362,0.8299
78.438998616,0.0071,0.8438,0.8230
78.439345335,0.0122,0.8501,0.8164
78.439657054,0.0164,0.8558,0.8113
78.4399657,0.0188,0.8626,0.8074
78.440277106,0.0200,0.8682,0.8054
78.440592731,0.0198,0.8716,0.8050
78.440891845,0.0166,0.8729,0.8042
78.441198095,0.0122,0.8724,0.8047
78.441494918,0.0068,0.8690,0.8054
78.44184247,-0.0007,0.8636,0.8074
78.442147523,-0.0090,0.8575,0.8118
78.444455908,-0.0161,0.8480,0.8150
78.446571325,-0.0230,0.8377,0.8186
78.448978929,-0.0310,0.8260,0.8240
78.451446845,-0.0413,0.8098,0.8313
78.455523043,-0.0547,0.7949,0.8426
78.456155908,-0.0669,0.7783,0.8565
78.458177835,-0.0772,0.7585,0.8714
78.460921637,-0.0875,0.7400,0.8878
78.463636741,-0.0967,0.7209,0.9056
78.465985387,-0.1058,0.7024,0.9244
78.468235335,-0.1148,0.6852,0.9425
78.470468148,-0.1231,0.6689,0.9579
78.473028981,-0.1309,0.6542,0.9703
78.475683043,-0.1385,0.6418,0.9806
78.478162523,-0.1446,0.6281,0.9901
78.480487939,-0.1493,0.6144,0.9967
78.482851898,-0.1554,0.6015,1.0016
78.4856382,-0.1620,0.5885,1.0036
78.491866012,-0.1666,0.5773,1.0016
78.492609398,-0.1720,0.5685,0.9997
78.492958512,-0.1754,0.5624,0.9960
78.49447221,-0.1756,0.5546,0.9906
78.497028356,-0.1754,0.5472,0.9830
78.49996596,-0.1761,0.5428,0.9735
78.501876429,-0.1771,0.5406,0.9630
78.530424814,-0.1764,0.5414,0.9501
78.531572731,-0.1778,0.5448,0.9432
78.531952731,-0.1798,0.5450,0.9462
78.532284241,-0.1774,0.5389,0.9371
78.532609866,-0.1713,0.5326,0.9107
78.53292695,-0.1673,0.5296,0.8870
78.53322872,-0.1664,0.5291,0.8716
78.53353971,-0.1654,0.5323,0.8607
78.533850179,-0.1629,0.5379,0.8514
78.534148981,-0.1598,0.5448,0.8411
78.534455543,-0.1551,0.5531,0.8262
78.534775127,-0.1483,0.5633,0.8108
78.535083512,-0.1419,0.5714,0.7993
78.535394033,-0.1380,0.5780,0.7871
78.537928564,-0.1327,0.5866,0.7730
78.540399085,-0.1246,0.5946,0.7590
78.542740231,-0.1173,0.5995,0.7461
78.545447314,-0.1080,0.6022,0.7341
78.546878304,-0.0967,0.6056,0.7207
78.54956122,-0.0897,0.6105,0.7094
78.552592991,-0.0884,0.6166,0.7031
78.555005335,-0.0872,0.6230,0.6987
78.558157991,-0.0838,0.6274,0.6923
78.560110231,-0.0799,0.6293,0.6840
78.56215195,-0.0760,0.6303,0.6799
78.563902939,-0.0738,0.6308,0.6813
78.566918043,-0.0738,0.6291,0.6845
78.57018122,-0.0735,0.6249,0.6865
78.57275346,-0.0718,0.6198,0.6867
78.573471845,-0.0701,0.6149,0.6855
78.576226325,-0.0706,0.6098,0.6828
78.578641325,-0.0716,0.6032,0.6818
78.581935022,-0.0713,0.5958,0.6818
78.583572783,-0.0733,0.5880,0.6821
78.585916116,-0.0792,0.5814,0.6833
78.592111116,-0.0833,0.5768,0.6840
78.59284372,-0.0850,0.5714,0.6843
78.593188981,-0.0857,0.5626,0.6821
78.594575752,-0.0870,0.5521,0.6774
78.59737122,-0.0919,0.5418,0.6752
78.599649502,-0.0987,0.5316,0.6769
78.60268122,-0.1053,0.5194,0.6765
78.622660335,-0.1097,0.5076,0.6735
78.62373721,-0.1134,0.4996,0.6708
78.624140127,-0.1165,0.4927,0.6660
78.624425804,-0.1202,0.4861,0.6611
78.624699345,-0.1207,0.4796,0.6572
78.624969137,-0.1185,0.4756,0.6520
78.625243095,-0.1195,0.4727,0.6459
78.625509033,-0.1221,0.4690,0.6423
78.62577372,-0.1256,0.4651,0.6403
78.626039137,-0.1275,0.4605,0.6386
78.629307418,-0.1290,0.4554,0.6369
78.631568668,-0.1307,0.4519,0.6325
78.633867575,-0.1314,0.4505,0.6283
78.636225439,-0.1319,0.4490,0.6271
78.63866122,-0.1344,0.4475,0.6261
78.641292314,-0.1366,0.4471,0.6281
78.644152314,-0.1336,0.4488,0.6288
78.645733147,-0.1268,0.4500,0.6215
78.647687939,-0.1236,0.4490,0.6146
78.6504482,-0.1258,0.4488,0.6122
78.653352991,-0.1268,0.4473,0.6107
78.65567945,-0.1253,0.4461,0.6107
78.658625908,-0.1239,0.4458,0.6090
78.661056793,-0.1209,0.4468,0.6039
78.662459866,-0.1175,0.4505,0.5973
78.665056429,-0.1131,0.4551,0.5888
78.667541377,-0.1053,0.4625,0.5841
78.670296533,-0.0972,0.4690,0.5812
78.672851897,-0.0911,0.4759,0.5751
78.675032939,-0.0879,0.4849,0.5687
78.676986637,-0.0862,0.4935,0.5660
78.679810335,-0.0833,0.5018,0.5651
78.681950595,-0.0772,0.5089,0.5629
78.684249866,-0.0708,0.5155,0.5597
78.686817783,-0.0664,0.5225,0.5575
78.693800231,-0.0635,0.5287,0.5553
78.695214658,-0.0591,0.5348,0.5519
78.695621429,-0.0525,0.5399,0.5477
78.695976845,-0.0474,0.5443,0.5460
78.698325491,-0.0454,0.5519,0.5502
78.700372418,-0.0450,0.5602,0.5560
78.703375387,-0.0447,0.5655,0.5558
78.714795804,-0.0437,0.5714,0.5502
78.715642679,-0.0388,0.5785,0.5445
78.715849189,-0.0335,0.5853,0.5414
78.716029814,-0.0320,0.5922,0.5401
78.716206689,-0.0303,0.5988,0.5409
78.717348147,-0.0288,0.6046,0.5414
78.720376377,-0.0305,0.6100,0.5426
78.721843043,-0.0342,0.6146,0.5438
78.725210022,-0.0359,0.6178,0.5445
78.726392731,-0.0379,0.6200,0.5472
78.72869721,-0.0410,0.6217,0.5504
78.731902991,-0.0437,0.6230,0.5531
78.73597497,-0.0457,0.6232,0.5570
78.736301897,-0.0481,0.6227,0.5607
78.738554814,-0.0503,0.6242,0.5643
78.742552575,-0.0515,0.6259,0.5702
78.742919918,-0.0533,0.6298,0.5748
78.746188877,-0.0550,0.6342,0.5790
78.748656325,-0.0559,0.6391,0.5844
78.751229189,-0.0564,0.6476,0.5875
78.753416533,-0.0557,0.6547,0.5890
78.755694293,-0.0562,0.6606,0.5902
78.757739762,-0.0567,0.6681,0.5919
78.761363512,-0.0574,0.6735,0.5924
78.76300195,-0.0577,0.6784,0.5905
78.765392991,-0.0577,0.6818,0.5885
78.767845804,-0.0591,0.6852,0.5858
78.772317575,-0.0601,0.6892,0.5839
78.772989918,-0.0603,0.6918,0.5822
78.77580346,-0.0589,0.6953,0.5834
78.777557054,-0.0564,0.6987,0.5883
78.780781116,-0.0540,0.7024,0.5902
78.782601324,-0.0520,0.7045,0.5870
78.785155856,-0.0513,0.7097,0.5856
78.787293147,-0.0489,0.7182,0.5907
78.793130752,-0.0457,0.7265,0.5988
78.793868772,-0.0408,0.7336,0.6059
78.794217314,-0.0364,0.7405,0.6124
78.796306949,-0.0330,0.7461,0.6173
78.798925856,-0.0293,0.7490,0.6195
78.800962939,-0.0274,0.7507,0.6217
78.815358252,-0.0247,0.7524,0.6259
78.816250595,-0.0203,0.7551,0.6300
78.816445752,-0.0151,0.7568,0.6339
78.816620491,-0.0095,0.7573,0.6396
78.816793408,-0.0054,0.7576,0.6471
78.816990752,0.0005,0.7585,0.6540
78.818143304,0.0078,0.7620,0.6608
78.821571116,0.0142,0.7649,0.6677
78.822461377,0.0217,0.7678,0.6738
78.82575221,0.0298,0.7717,0.6799
78.827984189,0.0359,0.7771,0.6884
78.83004471,0.0428,0.7832,0.6967
78.833183304,0.0511,0.7883,0.7026
78.835402835,0.0577,0.7944,0.7089
78.839190908,0.0633,0.8010,0.7141
78.839678043,0.0669,0.8062,0.7192
78.842623616,0.0701,0.8098,0.7226
78.844291064,0.0728,0.8147,0.7243
78.846818616,0.0733,0.8201,0.7243
78.85013846,0.0750,0.8243,0.7248
78.852246845,0.0796,0.8282,0.7285
78.856094033,0.0860,0.8313,0.7324
78.856712158,0.0914,0.8330,0.7397
78.859088824,0.0943,0.8348,0.7490
78.862038824,0.0987,0.8379,0.7568
78.864341272,0.1046,0.8394,0.7664
78.866522887,0.1099,0.8394,0.7778
78.869972627,0.1148,0.8396,0.7918
78.872056845,0.1168,0.8396,0.8098
78.873957158,0.1160,0.8384,0.8284
78.875682679,0.1138,0.8365,0.8433
78.878575908,0.1099,0.8335,0.8541
78.881196793,0.1068,0.8301,0.8641
78.88335846,0.1046,0.8257,0.8748
78.88578997,0.0999,0.8189,0.8873
78.892906429,0.0931,0.8116,0.8997
78.893605647,0.0840,0.8076,0.9132
78.893942418,0.0762,0.8057,0.9237
78.894958408,0.0699,0.7998,0.9266
78.897289814,0.0640,0.7932,0.9269
78.900185856,0.0574,0.7871,0.9273
78.902382939,0.0484,0.7810,0.9298
78.932060231,0.0388,0.7759,0.9339
78.933102002,0.0300,0.7725,0.9383
78.933444606,0.0242,0.7710,0.9422
78.933761949,0.0191,0.7703,0.9447
78.934090752,0.0132,0.7676,0.9469
78.934403981,0.0090,0.7639,0.9488
78.934711533,0.0064,0.7602,0.9496
78.935013772,0.0049,0.7578,0.9491
78.935319918,0.0073,0.7585,0.9454
78.935631116,0.0095,0.7610,0.9396
78.935939606,0.0103,0.7632,0.9322
78.936247939,0.0127,0.7668,0.9242
78.936558147,0.0149,0.7700,0.9186
78.936872314,0.0193,0.7717,0.9137
78.939228824,0.0274,0.7732,0.9063
78.941837939,0.0364,0.7752,0.8961
78.943892002,0.0435,0.7786,0.8844
78.944920231,0.0467,0.7859,0.8716
78.947314449,0.0467,0.7974,0.8572
78.950487314,0.0452,0.8074,0.8548
78.953082574,0.0464,0.8108,0.8531
78.955332835,0.0498,0.8130,0.8299
78.957662418,0.0550,0.8181,0.8135
78.960452731,0.0613,0.8208,0.8147
78.962233824,0.0635,0.8189,0.8162
78.965791741,0.0628,0.8172,0.8123
78.967481949,0.0606,0.8186,0.8084
78.970055439,0.0579,0.8211,0.8054
78.972367731,0.0572,0.8218,0.8035
78.975827783,0.0574,0.8240,0.8050
78.976236637,0.0596,0.8262,0.8089
78.979178252,0.0647,0.8274,0.8157
78.981660491,0.0684,0.8287,0.8240
78.983998304,0.0728,0.8284,0.8330
78.986472627,0.0818,0.8223,0.8423
78.992242939,0.0911,0.8142,0.8504
78.992995491,0.0965,0.8091,0.8597
78.993330231,0.1011,0.8050,0.8687
79.004868512,0.1050,0.8013,0.8782
79.005457366,0.1094,0.7954,0.8900
79.005687887,0.1163,0.7871,0.9012
79.005913304,0.1209,0.7783,0.9156
79.006127418,0.1202,0.7744,0.9444
79.012023043,0.1268,0.7766,0.9857
79.012700335,0.1473,0.7703,0.9997
79.012893512,0.1661,0.7485,0.9855
79.016130699,0.1727,0.7224,0.9833
79.01755622,0.1727,0.6992,1.0028
79.020025751,0.1742,0.6782,1.0300
79.021766481,0.1754,0.6579,1.0475
79.026012731,0.1769,0.6386,1.0566
79.02685346,0.1786,0.6173,1.0627
79.029553772,0.1756,0.5956,1.0695
79.031414293,0.1705,0.5756,1.0776
79.034446064,0.1568,0.5421,1.0847
79.036945022,0.1546,0.5223,1.1010
79.038958929,0.1761,0.5289,1.1140
79.041701168,0.1893,0.5213,1.1113
79.045011637,0.1927,0.5003,1.1086
79.046047731,0.1976,0.4835,1.1049
79.049078512,0.1962,0.4737,1.0996
79.051385231,0.1881,0.4668,1.1006
79.053886429,0.1886,0.4593,1.1057
79.056303772,0.1959,0.4537,1.0932
79.058696793,0.2074,0.4522,1.0685
79.060510179,0.2238,0.4515,1.0536
79.063201324,0.2333,0.4490,1.0446
79.066061012,0.2353,0.4454,1.0280
79.068001637,0.2343,0.4446,1.0087
79.070729345,0.2313,0.4461,0.9928
79.073156064,0.2287,0.4473,0.9733
79.075555595,0.2274,0.4478,0.9535
79.077323668,0.2265,0.4478,0.9381
79.080354033,0.2274,0.4512,0.9190
79.082436168,0.2323,0.4554,0.8961
79.084886272,0.2367,0.4595,0.8760
79.087135022,0.2389,0.4673,0.8570
79.092933304,0.2401,0.4766,0.8367
79.093678564,0.2414,0.4847,0.8128
79.094031012,0.2438,0.4937,0.7888
79.096625231,0.2453,0.5045,0.7671
79.098820856,0.2423,0.5130,0.7431
79.101253616,0.2382,0.5216,0.7236
79.103537939,0.2279,0.5313,0.7111
79.12205846,0.2194,0.5426,0.7014
79.123102991,0.2179,0.5575,0.6874
79.123457001,0.2118,0.5707,0.6738
79.123775699,0.1813,0.5841,0.6831
79.124085595,0.1610,0.5936,0.7143
79.124391585,0.1822,0.5924,0.7114
79.124697262,0.2072,0.5880,0.6689
79.12499096,0.2182,0.5834,0.6332
79.12544747,0.2230,0.5770,0.6034
79.127970491,0.2260,0.5709,0.5687
79.130259501,0.2211,0.5651,0.5353
79.132646845,0.2077,0.5585,0.5067
79.134856533,0.1881,0.5528,0.4896
79.137265856,0.1620,0.5499,0.4869
79.139435335,0.1349,0.5480,0.4866
79.143150074,0.1134,0.5467,0.4861
79.143681533,0.1004,0.5465,0.4881
79.146277679,0.0928,0.5450,0.4923
79.149812991,0.0882,0.5409,0.4883
79.152018616,0.0855,0.5333,0.4783
79.154336272,0.0821,0.5257,0.4771
79.156388408,0.0782,0.5182,0.4825
79.159474554,0.0730,0.5108,0.4886
79.161157158,0.0704,0.5045,0.4937
79.163411064,0.0662,0.5003,0.4940
79.166632054,0.0611,0.4991,0.4974
79.169547626,0.0621,0.4979,0.5111
79.171189918,0.0625,0.4945,0.5211
79.173334137,0.0589,0.4901,0.5191
79.175162001,0.0535,0.4883,0.5145
79.17814721,0.0493,0.4925,0.5296
79.180621272,0.0457,0.4989,0.5565
79.182891845,0.0410,0.5037,0.5731
79.185287001,0.0401,0.5064,0.5831
79.19325872,0.0415,0.5052,0.5919
79.194041064,0.0432,0.5028,0.5961
79.194388304,0.0437,0.5011,0.5993
79.194715022,0.0447,0.5003,0.6051
79.197009762,0.0469,0.4996,0.6124
79.199554606,0.0474,0.5003,0.6215
79.201773824,0.0481,0.5003,0.6281
79.204998824,0.0479,0.4974,0.6296
79.220607783,0.0459,0.4947,0.6315
79.221396064,0.0425,0.4932,0.6357
79.221614397,0.0384,0.4923,0.6393
79.221814762,0.0344,0.4930,0.6430
79.221994345,0.0315,0.4947,0.6471
79.222170439,0.0278,0.4981,0.6484
79.22234346,0.0247,0.5030,0.6454
79.223478668,0.0244,0.5064,0.6427
79.225581272,0.0227,0.5069,0.6381
79.228693408,0.0188,0.5089,0.6325
79.23115971,0.0139,0.5120,0.6276
79.233429033,0.0100,0.5152,0.6200
79.235835647,0.0059,0.5199,0.6137
79.239530283,-0.0024,0.5243,0.6083
79.240222053,-0.0095,0.5294,0.6012
79.242613408,-0.0132,0.5362,0.5941
79.245629658,-0.0166,0.5445,0.5873
79.248075595,-0.0205,0.5536,0.5814
79.250521324,-0.0242,0.5602,0.5758
79.252854241,-0.0286,0.5670,0.5682
79.25455497,-0.0327,0.5741,0.5594
79.25671971,-0.0379,0.5792,0.5502
79.259722314,-0.0452,0.5870,0.5433
79.262414553,-0.0559,0.5953,0.5472
79.264901272,-0.0623,0.6000,0.5550
79.267215699,-0.0537,0.6019,0.5487
79.270848147,-0.0425,0.6027,0.5306
79.276832887,-0.0386,0.6032,0.5164
79.288143668,-0.0398,0.6022,0.5094
79.288718668,-0.0474,0.6000,0.5035
79.288940856,-0.0577,0.6027,0.5001
79.289153616,-0.0674,0.6073,0.4969
79.289341116,-0.0733,0.6129,0.4927
79.289522626,-0.0752,0.6176,0.4901
